category,rating,reviews,size,installs,type,price,content_for,last_updated,year
medical,4.3,214,899.0,10000,Paid,2.99,Everyone,2012-11-22,2012
medical,4.4,104,38.0,1000,Paid,2.99,Teen,2018-05-24,2018
medical,4.4,8,6.5,100,Paid,12.99,Everyone,2018-07-25,2018
medical,4.2,45,14.0,1000,Paid,4.99,Everyone,2015-08-18,2015
medical,5.0,2,1.2,500,Paid,2.99,Everyone,2015-12-16,2015
medical,4.1,80,48.0,5000,Paid,14.99,Everyone,2013-11-05,2013
medical,3.9,10,378.0,1000,Paid,5.99,Everyone,2015-05-26,2015
medical,4.6,156,22.0,500,Paid,3.49,Everyone,2018-03-14,2018
medical,4.2,178,4.8,1000,Paid,0.99,Everyone,2018-07-22,2018
medical,4.4,576,,5000,Paid,2.49,Everyone,2017-08-05,2017
medical,4.2,168,25.0,10000,Paid,24.99,Everyone,2017-08-11,2017
medical,3.6,25,266.0,1000,Paid,10.99,Everyone,2016-12-08,2016
medical,4.5,163,375.0,10000,Paid,1.99,Everyone,2015-08-03,2015
medical,,3,62.0,100,Paid,24.99,Everyone,2017-10-05,2017
medical,4.7,25,1.2,1000,Paid,4.99,Everyone,2016-06-11,2016
medical,4.6,319,,5000,Paid,3.99,Everyone,2018-03-06,2018
medical,4.5,133,2.8,10000,Paid,2.99,Everyone,2014-08-02,2014
medical,4.2,9,95.0,1000,Paid,7.49,Everyone,2017-09-14,2017
medical,4.2,74,2.6,1000,Paid,1.5,Everyone,2014-09-06,2014
medical,4.3,3,4.6,100,Paid,2.99,Everyone,2018-01-02,2018
medical,4.4,4207,,50000,Paid,3.99,Everyone,2013-07-26,2013
medical,4.1,12,5.1,1000,Paid,1.99,Everyone,2017-03-02,2017
medical,4.4,17,1.8,1000,Paid,9.99,Everyone 10+,2018-05-14,2018
medical,4.6,358,,5000,Paid,3.99,Everyone,2017-10-25,2017
medical,4.4,726,,5000,Paid,3.99,Everyone,2018-03-05,2018
medical,4.2,33,53.0,1000,Paid,3.99,Everyone,2018-05-08,2018
medical,4.5,492,39.0,10000,Paid,7.99,Everyone,2018-04-13,2018
medical,,0,5.3,50,Paid,14.99,Everyone,2017-10-03,2017
medical,2.6,41,14.0,1000,Paid,9.99,Everyone,2015-05-06,2015
medical,4.6,625,8.4,10000,Paid,3.99,Everyone,2017-01-08,2017
medical,4.8,12,18.0,1000,Paid,19.99,Everyone,2017-06-05,2017
medical,4.2,64,41.0,1000,Paid,29.99,Everyone,2015-12-22,2015
medical,4.7,11,100.0,500,Paid,15.99,Everyone,2018-01-14,2018
medical,3.0,4,3.4,500,Paid,0.99,Everyone,2017-05-09,2017
medical,3.5,214,68.0,1000,Paid,33.99,Everyone,2017-10-02,2017
medical,4.6,66,2.6,5000,Paid,0.99,Everyone,2013-12-02,2013
medical,4.8,59158,11.0,1000000,Free,0.0,Everyone,2018-07-26,2018
medical,4.2,19473,,1000000,Free,0.0,Everyone,2018-07-24,2018
medical,4.6,73118,37.0,1000000,Free,0.0,Everyone,2018-05-10,2018
medical,4.4,27524,,1000000,Free,0.0,Everyone,2018-07-30,2018
medical,4.8,102858,9.8,1000000,Free,0.0,Everyone,2018-08-03,2018
medical,4.0,2094,23.0,500000,Free,0.0,Everyone,2018-07-26,2018
medical,3.7,236,18.0,50000,Free,0.0,Everyone,2018-07-25,2018
medical,4.2,33033,7.4,5000000,Free,0.0,Everyone,2018-07-24,2018
medical,4.8,78825,11.0,1000000,Free,0.0,Everyone,2018-08-02,2018
medical,4.7,18674,,1000000,Free,0.0,Everyone,2018-07-27,2018
medical,3.5,250,23.0,100000,Free,0.0,Everyone,2018-07-09,2018
medical,3.9,6266,34.0,500000,Free,0.0,Everyone,2018-05-22,2018
medical,4.2,22,15.0,10000,Free,0.0,Everyone,2018-05-30,2018
medical,4.8,53743,13.0,1000000,Free,0.0,Everyone,2018-07-27,2018
medical,2.7,2657,24.0,500000,Free,0.0,Everyone,2018-07-27,2018
medical,4.2,4476,20.0,500000,Free,0.0,Everyone,2018-07-31,2018
medical,4.7,156410,14.0,5000000,Free,0.0,Everyone,2018-08-03,2018
medical,4.6,2006,69.0,50000,Free,0.0,Everyone,2018-08-03,2018
medical,4.5,6099,38.0,500000,Free,0.0,Everyone,2018-07-31,2018
medical,4.7,23160,26.0,1000000,Free,0.0,Everyone,2018-07-27,2018
medical,4.7,8348,2.6,500000,Free,0.0,Everyone,2018-04-13,2018
medical,4.5,7837,21.0,100000,Free,0.0,Everyone,2018-07-31,2018
medical,4.7,6185,38.0,100000,Free,0.0,Everyone,2018-08-03,2018
medical,4.0,3803,16.0,100000,Free,0.0,Everyone,2018-03-13,2018
medical,3.4,1838,21.0,100000,Free,0.0,Everyone,2018-07-02,2018
medical,3.5,3707,10.0,500000,Free,0.0,Everyone,2018-07-28,2018
medical,3.0,315,22.0,100000,Free,0.0,Everyone,2017-10-10,2017
medical,4.7,87418,14.0,1000000,Free,0.0,Everyone,2018-07-16,2018
medical,4.6,21189,36.0,1000000,Free,0.0,Everyone,2018-08-06,2018
medical,4.2,1746,16.0,50000,Free,0.0,Everyone,2018-07-25,2018
medical,4.8,69126,61.0,1000000,Free,0.0,Everyone,2018-06-01,2018
medical,4.5,453,11.0,100000,Free,0.0,Everyone,2017-07-07,2017
medical,4.2,10710,8.5,100000,Free,0.0,Everyone,2018-07-03,2018
medical,3.8,700,37.0,100000,Free,0.0,Everyone,2018-06-21,2018
medical,3.0,914,,100000,Free,0.0,Everyone,2018-07-17,2018
medical,4.4,15875,,1000000,Free,0.0,Everyone,2018-05-22,2018
medical,4.5,503,22.0,50000,Free,0.0,Everyone,2018-06-10,2018
medical,4.0,488,17.0,100000,Free,0.0,Everyone,2018-08-01,2018
medical,3.6,190,7.7,100000,Free,0.0,Everyone,2018-01-02,2018
medical,4.4,15,39.0,1000,Free,0.0,Everyone,2018-07-19,2018
medical,4.7,26862,30.0,500000,Free,0.0,Everyone,2018-06-25,2018
medical,4.9,100082,3.7,1000000,Free,0.0,Everyone,2018-07-09,2018
medical,3.6,27,28.0,10000,Free,0.0,Everyone,2018-04-19,2018
medical,4.5,72167,16.0,1000000,Free,0.0,Everyone,2018-07-18,2018
medical,4.1,21,20.0,1000,Free,0.0,Everyone,2018-06-11,2018
medical,4.6,6035,8.9,100000,Free,0.0,Everyone,2018-07-05,2018
medical,4.7,9945,97.0,500000,Free,0.0,Everyone,2018-07-05,2018
medical,4.7,4318,12.0,100000,Free,0.0,Everyone,2018-07-26,2018
medical,2.8,78,72.0,50000,Free,0.0,Everyone,2018-06-27,2018
medical,4.3,2218,,500000,Free,0.0,Everyone,2018-08-01,2018
medical,4.6,47,21.0,10000,Free,0.0,Everyone,2018-08-02,2018
medical,4.3,23889,,1000000,Free,0.0,Everyone,2018-07-10,2018
medical,3.4,650,27.0,100000,Free,0.0,Everyone,2018-07-23,2018
medical,,7,5.7,5000,Free,0.0,Everyone,2016-10-13,2016
medical,4.0,3498,6.6,100000,Free,0.0,Everyone,2018-05-01,2018
medical,4.8,3052,12.0,100000,Free,0.0,Everyone,2018-07-31,2018
medical,4.2,1747,5.9,100000,Free,0.0,Everyone,2016-10-17,2016
medical,3.0,45,20.0,5000,Free,0.0,Everyone,2018-07-16,2018
medical,4.5,1686,15.0,100000,Free,0.0,Everyone,2018-07-30,2018
medical,3.7,529,26.0,100000,Free,0.0,Everyone,2018-07-30,2018
medical,4.5,1388,3.3,100000,Free,0.0,Everyone,2018-07-03,2018
medical,4.5,572,44.0,50000,Free,0.0,Everyone,2018-07-13,2018
medical,4.6,92,32.0,1000,Paid,79.99,Everyone,2018-06-18,2018
medical,4.2,1135,12.0,100000,Paid,9.0,Everyone,2018-07-16,2018
medical,4.6,21189,36.0,1000000,Free,0.0,Everyone,2018-08-06,2018
medical,3.6,54,17.0,5000,Free,0.0,Mature 17+,2018-07-03,2018
medical,4.4,275,5.8,10000,Free,0.0,Everyone 10+,2018-03-16,2018
medical,4.4,2159,11.0,10000,Free,0.0,Everyone,2018-05-17,2018
medical,4.5,2951,16.0,50000,Free,0.0,Everyone,2018-07-11,2018
medical,4.5,2921,25.0,100000,Paid,24.99,Everyone,2018-05-25,2018
medical,4.1,84,6.1,10000,Free,0.0,Everyone,2017-12-11,2017
medical,4.6,15545,,100000,Free,0.0,Everyone,2018-08-01,2018
medical,4.3,5521,22.0,100000,Free,0.0,Everyone,2018-07-01,2018
medical,4.3,2108,28.0,50000,Free,0.0,Everyone,2018-05-02,2018
medical,4.7,73,6.3,10000,Free,0.0,Everyone,2017-12-08,2017
medical,4.5,63,25.0,10000,Paid,9.99,Everyone,2016-10-03,2016
medical,4.5,408,60.0,50000,Free,0.0,Everyone,2018-03-24,2018
medical,4.5,171,20.0,10000,Paid,10.0,Everyone 10+,2017-09-21,2017
medical,4.2,33,8.0,10000,Free,0.0,Everyone,2018-05-02,2018
medical,4.4,197,20.0,10000,Free,0.0,Everyone,2018-08-02,2018
medical,3.9,272,6.4,50000,Free,0.0,Everyone,2017-12-11,2017
medical,4.2,4852,34.0,100000,Free,0.0,Everyone,2013-10-22,2013
medical,4.4,12,3.8,1000,Paid,16.99,Everyone,2017-01-27,2017
medical,4.1,1533,42.0,50000,Paid,11.99,Mature 17+,2014-08-07,2014
medical,3.4,51,2.4,1000,Paid,29.99,Everyone,2014-10-22,2014
medical,4.1,38,70.0,5000,Free,0.0,Everyone,2018-07-12,2018
medical,4.0,15,5.0,1000,Paid,14.99,Everyone,2018-08-01,2018
medical,,10,28.0,1000,Paid,74.99,Everyone,2018-06-25,2018
medical,4.1,90,21.0,1000,Free,0.0,Everyone,2018-07-11,2018
medical,3.5,1288,38.0,100000,Free,0.0,Everyone,2018-07-10,2018
medical,4.2,4303,,100000,Free,0.0,Everyone,2016-09-06,2016
medical,4.0,1545,74.0,100000,Free,0.0,Everyone,2018-07-30,2018
medical,4.5,199,1.8,10000,Paid,11.99,Everyone,2018-06-27,2018
medical,4.3,283,12.0,5000,Free,0.0,Everyone,2018-07-12,2018
medical,4.3,460,13.0,10000,Free,0.0,Everyone,2018-07-12,2018
medical,4.8,216,,10000,Paid,6.99,Everyone,2017-06-17,2017
medical,4.6,129,2.9,10000,Paid,5.49,Everyone,2018-04-06,2018
medical,4.1,80,48.0,5000,Paid,14.99,Everyone,2013-11-05,2013
medical,4.6,395,19.0,1000,Paid,9.99,Everyone,2018-07-16,2018
medical,3.5,214,68.0,1000,Paid,33.99,Everyone,2017-10-02,2017
medical,2.3,17,6.8,1000,Free,0.0,Everyone,2018-03-29,2018
medical,4.5,513,12.0,5000,Free,0.0,Everyone,2018-07-11,2018
medical,4.3,168,5.8,10000,Free,0.0,Everyone,2018-01-29,2018
medical,4.2,64,41.0,1000,Paid,29.99,Everyone,2015-12-22,2015
medical,4.2,168,25.0,10000,Paid,24.99,Everyone,2017-08-11,2017
medical,3.1,82,42.0,5000,Free,0.0,Everyone,2017-12-23,2017
medical,4.4,8,6.5,100,Paid,12.99,Everyone,2018-07-25,2018
medical,4.4,112,13.0,1000,Free,0.0,Everyone,2018-07-12,2018
medical,2.9,92,1.5,10000,Free,0.0,Everyone,2018-06-15,2018
medical,3.1,83,3.2,10000,Free,0.0,Everyone,2018-07-30,2018
medical,3.7,3,7.7,5000,Free,0.0,Everyone,2018-07-16,2018
medical,4.0,6,1.3,100,Paid,39.99,Everyone,2018-04-04,2018
medical,3.8,343,26.0,50000,Free,0.0,Everyone,2018-05-01,2018
medical,4.6,717,5.4,5000,Paid,5.99,Everyone,2018-05-31,2018
medical,4.4,137,11.0,1000,Free,0.0,Everyone,2018-05-17,2018
medical,3.8,206,9.5,10000,Paid,2.99,Everyone,2018-04-25,2018
medical,,3,62.0,100,Paid,24.99,Everyone,2017-10-05,2017
medical,4.8,12,18.0,1000,Paid,19.99,Everyone,2017-06-05,2017
medical,4.3,4107,,100000,Free,0.0,Everyone,2018-04-17,2018
medical,,0,3.1,1,Paid,2.99,Everyone,2018-08-01,2018
medical,,2,1.8,50,Paid,0.99,Everyone,2018-08-04,2018
medical,,0,66.0,10,Paid,5.99,Everyone,2018-07-15,2018
medical,,0,5.0,1,Paid,0.99,Everyone,2018-07-24,2018
medical,3.7,9,2.9,500,Free,0.0,Everyone,2018-07-21,2018
medical,5.0,3,22.0,100,Free,0.0,Everyone,2018-07-25,2018
medical,3.0,2,16.0,500,Free,0.0,Everyone,2018-07-17,2018
medical,3.7,20,19.0,1000,Free,0.0,Everyone,2018-06-27,2018
medical,,0,40.0,50,Free,0.0,Everyone,2018-07-24,2018
medical,,6,23.0,100,Free,0.0,Everyone,2018-07-20,2018
medical,,2,15.0,100,Free,0.0,Everyone,2018-08-02,2018
medical,,0,29.0,10,Free,0.0,Everyone,2018-07-13,2018
medical,,0,16.0,10,Free,0.0,Everyone,2018-08-01,2018
medical,,0,65.0,100,Free,0.0,Everyone,2018-07-23,2018
medical,,0,29.0,100,Free,0.0,Everyone,2018-07-16,2018
medical,,0,20.0,10,Free,0.0,Everyone 10+,2018-07-26,2018
medical,,0,3.8,100,Free,0.0,Everyone,2018-07-09,2018
medical,,0,19.0,50,Free,0.0,Everyone,2018-07-16,2018
medical,,0,25.0,10,Free,0.0,Everyone,2018-07-24,2018
medical,,0,5.1,100,Free,0.0,Everyone,2018-08-04,2018
medical,,25,16.0,1000,Free,0.0,Everyone,2018-08-02,2018
medical,,0,1.5,10,Free,0.0,Everyone,2018-07-31,2018
medical,3.7,3,10.0,100,Free,0.0,Everyone,2018-07-17,2018
medical,5.0,1,22.0,10,Free,0.0,Everyone,2018-08-03,2018
medical,,1,3.6,500,Free,0.0,Mature 17+,2018-07-26,2018
medical,,2,20.0,50,Free,0.0,Everyone,2018-07-24,2018
medical,5.0,3,20.0,100,Free,0.0,Everyone,2018-07-19,2018
medical,,0,13.0,10,Free,0.0,Everyone,2018-07-30,2018
medical,5.0,4,2.5,5,Free,0.0,Everyone,2018-08-03,2018
medical,,0,3.6,10,Free,0.0,Everyone,2018-08-01,2018
medical,5.0,2,24.0,50,Free,0.0,Everyone,2018-07-27,2018
medical,,0,10.0,10,Free,0.0,Everyone,2018-06-21,2018
medical,5.0,4,25.0,1,Free,0.0,Everyone,2018-08-02,2018
medical,5.0,2,29.0,50,Free,0.0,Everyone,2018-07-11,2018
medical,,3,17.0,100,Free,0.0,Everyone,2018-07-18,2018
medical,5.0,3,53.0,10,Free,0.0,Everyone,2018-07-13,2018
medical,5.0,2,83.0,10,Free,0.0,Everyone,2018-07-12,2018
medical,5.0,1,4.6,5,Free,0.0,Everyone,2018-08-02,2018
medical,,0,4.6,10,Free,0.0,Everyone,2018-07-27,2018
medical,,0,28.0,10,Free,0.0,Everyone,2018-07-25,2018
medical,,0,29.0,1,Free,0.0,Everyone,2018-07-20,2018
medical,4.3,10,46.0,100,Free,0.0,Everyone,2018-07-19,2018
medical,4.9,28,5.7,5000,Free,0.0,Everyone,2018-07-07,2018
medical,,0,1.4,5,Free,0.0,Everyone,2018-07-31,2018
medical,,1,12.0,10,Free,0.0,Everyone,2018-07-21,2018
medical,,5,2.2,10,Free,0.0,Everyone,2018-07-13,2018
medical,,0,27.0,10,Free,0.0,Everyone,2018-07-12,2018
medical,,0,18.0,5,Free,0.0,Everyone,2018-07-30,2018
medical,,0,30.0,50,Free,0.0,Everyone,2018-07-17,2018
medical,,0,3.5,1,Free,0.0,Everyone,2018-07-27,2018
medical,5.0,1,4.2,10,Free,0.0,Everyone,2018-07-24,2018
medical,,0,6.9,50,Free,0.0,Everyone,2018-07-15,2018
medical,,0,6.6,5,Free,0.0,Everyone,2018-07-18,2018
medical,4.9,14,7.0,100,Free,0.0,Everyone,2018-07-13,2018
medical,4.6,5,11.0,100,Free,0.0,Everyone,2018-08-03,2018
medical,5.0,1,5.6,10,Free,0.0,Everyone,2018-07-27,2018
medical,,1,29.0,5,Free,0.0,Everyone,2018-07-25,2018
medical,,0,3.3,100,Free,0.0,Everyone,2018-07-23,2018
medical,,0,20.0,10,Free,0.0,Everyone,2018-07-14,2018
medical,,0,7.0,100,Free,0.0,Everyone,2018-07-08,2018
medical,4.0,1,3.3,10,Free,0.0,Everyone,2018-07-12,2018
medical,,0,29.0,5,Free,0.0,Everyone,2018-07-16,2018
medical,5.0,2,7.1,5,Free,0.0,Everyone,2018-08-03,2018
medical,,0,,10,Free,0.0,Everyone,2018-07-27,2018
medical,4.0,2094,23.0,500000,Free,0.0,Everyone,2018-07-26,2018
medical,2.6,496,24.0,100000,Free,0.0,Everyone,2018-07-27,2018
medical,4.7,87418,14.0,1000000,Free,0.0,Everyone,2018-07-16,2018
medical,4.8,53747,13.0,1000000,Free,0.0,Everyone,2018-07-27,2018
medical,4.3,44,34.0,10000,Free,0.0,Everyone,2018-04-12,2018
medical,4.7,10,4.3,1000,Free,0.0,Everyone,2018-06-05,2018
medical,2.5,124,43.0,10000,Free,0.0,Everyone,2017-01-13,2017
medical,4.6,2014,69.0,50000,Free,0.0,Everyone,2018-08-03,2018
medical,4.5,503,22.0,50000,Free,0.0,Everyone,2018-06-10,2018
medical,4.1,21,20.0,1000,Free,0.0,Everyone,2018-06-11,2018
medical,4.5,11,25.0,1000,Free,0.0,Everyone,2018-01-17,2018
medical,4.3,573,2.0,100000,Free,0.0,Everyone,2017-06-01,2017
medical,,0,40.0,50,Free,0.0,Everyone,2018-07-24,2018
medical,3.8,700,37.0,100000,Free,0.0,Everyone,2018-06-21,2018
medical,4.4,163,40.0,10000,Free,0.0,Everyone,2018-06-29,2018
medical,,0,4.3,500,Free,0.0,Everyone,2017-05-30,2017
medical,,7,5.7,5000,Free,0.0,Everyone,2016-10-13,2016
medical,,44,4.0,10000,Free,0.0,Everyone,2018-04-24,2018
medical,4.5,330,17.0,50000,Free,0.0,Everyone,2018-07-31,2018
medical,4.5,453,11.0,100000,Free,0.0,Everyone,2017-07-07,2017
medical,3.8,24,4.4,1000,Free,0.0,Everyone,2017-09-26,2017
medical,4.5,1686,15.0,100000,Free,0.0,Everyone,2018-07-30,2018
medical,4.0,531,2.3,100000,Free,0.0,Everyone,2015-01-18,2015
medical,4.5,20,40.0,5000,Free,0.0,Everyone,2018-04-10,2018
medical,3.7,3596,8.4,1000000,Free,0.0,Everyone,2018-07-18,2018
medical,4.3,56,11.0,10000,Free,0.0,Everyone,2018-07-31,2018
medical,3.7,9,2.9,500,Free,0.0,Everyone,2018-07-21,2018
medical,,10,2.4,1000,Free,0.0,Everyone,2015-03-14,2015
medical,4.4,27,15.0,5000,Free,0.0,Everyone,2018-07-20,2018
medical,3.8,63,24.0,10000,Free,0.0,Everyone,2018-06-22,2018
medical,,0,29.0,10,Free,0.0,Everyone,2018-07-13,2018
medical,2.7,2657,24.0,500000,Free,0.0,Everyone,2018-07-27,2018
medical,5.0,3,22.0,100,Free,0.0,Everyone,2018-07-25,2018
medical,4.3,123,86.0,10000,Free,0.0,Everyone,2018-06-01,2018
medical,3.8,122,,10000,Free,0.0,Everyone,2018-08-03,2018
medical,3.0,315,22.0,100000,Free,0.0,Everyone,2017-10-10,2017
medical,5.0,2,11.0,100,Free,0.0,Mature 17+,2018-06-06,2018
medical,3.6,26,975.0,5000,Free,0.0,Everyone,2015-05-10,2015
medical,4.0,122,980.0,10000,Free,0.0,Everyone,2018-07-13,2018
medical,4.3,17,6.0,10000,Free,0.0,Everyone,2017-02-25,2017
medical,4.7,623,20.0,50000,Free,0.0,Teen,2018-07-29,2018
medical,5.0,6,26.0,1000,Free,0.0,Everyone,2018-05-25,2018
medical,4.7,6,13.0,1000,Free,0.0,Everyone,2018-03-31,2018
medical,,6,23.0,100,Free,0.0,Everyone,2018-07-20,2018
medical,4.6,7,2.7,1000,Free,0.0,Everyone,2018-04-16,2018
medical,3.1,253,4.2,50000,Free,0.0,Everyone,2016-09-12,2016
medical,4.4,3786,28.0,50000,Free,0.0,Everyone,2018-07-16,2018
medical,5.0,1,6.1,100,Free,0.0,Mature 17+,2018-03-08,2018
medical,3.6,10,15.0,1000,Free,0.0,Everyone,2017-11-20,2017
medical,2.8,66,1.2,50000,Free,0.0,Everyone,2016-10-25,2016
medical,4.4,65,37.0,10000,Free,0.0,Everyone,2018-04-05,2018
medical,4.2,1747,5.9,100000,Free,0.0,Everyone,2016-10-17,2016
medical,4.6,17,14.0,1000,Free,0.0,Everyone,2018-07-11,2018
medical,4.2,28,2.3,10000,Free,0.0,Everyone,2015-01-20,2015
medical,,1,32.0,500,Free,0.0,Everyone,2018-05-24,2018
medical,3.8,292,2.7,100000,Free,0.0,Everyone,2018-04-16,2018
medical,3.5,19,2.2,5000,Free,0.0,Everyone,2018-05-12,2018
medical,4.7,23160,26.0,1000000,Free,0.0,Everyone,2018-07-27,2018
social,4.1,78158306,,1000000000,Free,0.0,Teen,2018-08-03,2018
social,4.5,66577313,,1000000000,Free,0.0,Teen,2018-07-31,2018
social,4.3,8606259,,500000000,Free,0.0,Teen,2018-08-01,2018
social,4.4,49173,4.0,10000000,Free,0.0,Everyone,2018-06-04,2018
social,4.4,2955326,,100000000,Free,0.0,Mature 17+,2018-08-01,2018
social,4.2,22492,1.5,1000000,Free,0.0,Everyone,2018-05-21,2018
social,4.0,17014787,,500000000,Free,0.0,Teen,2018-07-30,2018
social,4.3,1403,3.7,100000,Free,0.0,Everyone,2018-01-30,2018
social,4.6,4305441,,100000000,Free,0.0,Teen,2018-08-03,2018
social,4.4,441189,,10000000,Free,0.0,Everyone,2018-08-03,2018
social,4.2,4831125,,1000000000,Free,0.0,Teen,2018-07-26,2018
social,4.4,4919,2.8,1000000,Free,0.0,Everyone,2018-08-03,2018
social,4.4,13762,3.9,1000000,Free,0.0,Everyone,2018-05-09,2018
social,4.3,6086,3.1,1000000,Free,0.0,Teen,2018-06-14,2018
social,4.6,70616,,5000000,Free,0.0,Teen,2018-07-27,2018
social,4.4,1200,2.8,100000,Free,0.0,Everyone,2018-08-02,2018
social,4.5,76480,20.0,1000000,Free,0.0,Mature 17+,2018-08-06,2018
social,4.6,271445,9.9,5000000,Free,0.0,Everyone,2018-06-24,2018
social,4.6,225103,5.3,5000000,Free,0.0,Everyone,2018-06-13,2018
social,4.6,33177,10.0,1000000,Free,0.0,Everyone,2018-06-12,2018
social,4.4,54768,2.6,5000000,Free,0.0,Everyone,2018-05-16,2018
social,4.5,457197,,10000000,Free,0.0,Teen,2018-08-03,2018
social,4.5,25562,31.0,5000000,Free,0.0,Teen,2018-08-02,2018
social,4.3,16404,2.3,1000000,Free,0.0,Everyone,2018-06-24,2018
social,4.4,2508,6.0,500000,Free,0.0,Everyone,2017-11-20,2017
social,4.6,79658,17.0,5000000,Free,0.0,Mature 17+,2018-08-06,2018
social,4.3,374,20.0,50000,Free,0.0,Everyone,2018-07-30,2018
social,4.8,1259075,62.0,10000000,Free,0.0,Teen,2018-07-20,2018
social,4.2,4751,,1000000,Free,0.0,Teen,2018-06-30,2018
social,4.6,60562,15.0,5000000,Free,0.0,Mature 17+,2018-08-06,2018
social,4.0,22695,,1000000,Free,0.0,Everyone 10+,2018-06-21,2018
social,4.6,22098,18.0,1000000,Free,0.0,Everyone,2018-07-24,2018
social,4.3,231325,5.4,10000000,Free,0.0,Everyone,2018-08-02,2018
social,3.6,13223,2.8,10000000,Free,0.0,Mature 17+,2016-06-08,2016
social,4.0,479908,15.0,10000000,Free,0.0,Mature 17+,2018-07-09,2018
social,4.5,313633,,10000000,Free,0.0,Teen,2018-07-25,2018
social,4.4,540930,5.3,10000000,Free,0.0,Teen,2018-07-23,2018
social,4.5,57146,,1000000,Free,0.0,Everyone,2018-07-27,2018
social,4.2,1225339,,100000000,Free,0.0,Everyone,2018-08-02,2018
social,4.5,19583,37.0,1000000,Free,0.0,Teen,2018-08-01,2018
social,4.3,344921,,10000000,Free,0.0,Everyone,2018-06-07,2018
social,4.2,79129,23.0,5000000,Free,0.0,Teen,2018-08-02,2018
social,4.2,83488,,5000000,Free,0.0,Everyone,2018-07-24,2018
social,4.4,441189,,10000000,Free,0.0,Everyone,2018-08-03,2018
social,4.3,3781770,,100000000,Free,0.0,Mature 17+,2018-08-02,2018
social,4.3,315441,,10000000,Free,0.0,Everyone,2018-07-26,2018
social,4.1,382120,28.0,10000000,Free,0.0,Everyone,2018-07-26,2018
social,4.5,412725,35.0,10000000,Free,0.0,Everyone,2018-07-31,2018
social,4.3,3806669,,100000000,Free,0.0,Mature 17+,2018-08-01,2018
social,4.2,1259849,76.0,50000000,Free,0.0,Mature 17+,2018-08-03,2018
social,4.1,486824,,10000000,Free,0.0,Mature 17+,2018-06-21,2018
social,4.3,1157004,34.0,50000000,Free,0.0,Everyone,2017-10-16,2017
social,4.2,423105,,10000000,Free,0.0,Mature 17+,2018-07-09,2018
social,4.1,205803,,5000000,Free,0.0,Teen,2018-07-18,2018
social,4.1,285816,,10000000,Free,0.0,Mature 17+,2018-06-19,2018
social,4.4,2955325,,100000000,Free,0.0,Mature 17+,2018-08-01,2018
social,3.7,138026,2.7,5000000,Free,0.0,Mature 17+,2016-02-29,2016
social,3.9,8936,,500000,Free,0.0,Everyone,2017-05-18,2017
social,3.7,4253,4.1,100000,Free,0.0,Teen,2018-05-31,2018
social,4.0,17014705,,500000000,Free,0.0,Teen,2018-07-30,2018
social,4.5,66577446,,1000000000,Free,0.0,Teen,2018-07-31,2018
social,3.6,14835,,1000000,Free,0.0,Teen,2018-08-02,2018
social,4.1,6388,,500000,Free,0.0,Teen,2017-12-05,2017
social,4.1,309872,85.0,10000000,Free,0.0,Teen,2018-08-03,2018
social,4.0,479909,15.0,10000000,Free,0.0,Mature 17+,2018-07-09,2018
social,4.1,17955,89.0,500000,Free,0.0,Teen,2018-08-02,2018
social,4.0,17015352,,500000000,Free,0.0,Teen,2018-07-30,2018
social,4.5,66577313,,1000000000,Free,0.0,Teen,2018-07-31,2018
social,4.6,4305441,,100000000,Free,0.0,Teen,2018-08-03,2018
social,4.3,51502,20.0,5000000,Free,0.0,Teen,2018-07-25,2018
social,4.3,1064049,,50000000,Free,0.0,Mature 17+,2018-07-28,2018
social,4.2,58341,9.3,1000000,Free,0.0,Everyone,2015-07-25,2015
social,4.5,637309,,10000000,Free,0.0,Teen,2018-07-18,2018
social,4.2,1259894,76.0,50000000,Free,0.0,Mature 17+,2018-08-03,2018
social,4.3,1157003,34.0,50000000,Free,0.0,Everyone,2017-10-16,2017
social,4.1,161610,16.0,5000000,Free,0.0,Teen,2018-08-05,2018
social,3.8,19446,,1000000,Free,0.0,Mature 17+,2017-12-01,2017
social,4.2,1225367,,100000000,Free,0.0,Everyone,2018-08-02,2018
social,4.4,1520959,,10000000,Free,0.0,Teen,2018-05-09,2018
social,4.3,3806669,,100000000,Free,0.0,Mature 17+,2018-08-01,2018
social,4.2,423138,,10000000,Free,0.0,Mature 17+,2018-07-09,2018
social,4.1,285820,,10000000,Free,0.0,Mature 17+,2018-06-19,2018
social,4.0,33249,8.4,1000000,Free,0.0,Everyone,2015-03-05,2015
social,4.3,3781770,,100000000,Free,0.0,Mature 17+,2018-08-02,2018
social,4.3,51504,20.0,5000000,Free,0.0,Teen,2018-07-25,2018
social,4.2,1175794,,50000000,Free,0.0,Mature 17+,2018-07-31,2018
social,4.2,1259894,76.0,50000000,Free,0.0,Mature 17+,2018-08-03,2018
social,4.0,852455,68.0,10000000,Free,0.0,Mature 17+,2018-08-03,2018
social,4.4,900064,13.0,10000000,Free,0.0,Mature 17+,2018-07-31,2018
social,4.0,3677,50.0,100000,Free,0.0,Mature 17+,2018-06-21,2018
social,4.2,79129,23.0,5000000,Free,0.0,Teen,2018-08-02,2018
social,4.2,83488,,5000000,Free,0.0,Everyone,2018-07-24,2018
social,4.4,695613,,50000000,Free,0.0,Everyone,2018-08-02,2018
